date,Volume,VWAP,Open,Close,High,Low,Trades,SMA_20,SMA_50,SMA_100
12/20/2023,58666901,17.5586,17.87,17.25,17.92,17.19,194825,18.4625,18.0574,
12/21/2023,30493554,17.5741,17.53,17.59,17.74,17.42,119913,18.3575,18.0508,
12/22/2023,33693787,17.4981,17.7,17.41,17.7,17.325,118192,18.268,18.0402,
12/26/2023,31750737,17.6293,17.44,17.68,17.745,17.3299,101026,18.198,18.0466,
12/27/2023,32918437,17.5586,17.78,17.47,17.91,17.45,110634,18.086,18.0488,
12/28/2023,38989961,17.6283,17.46,17.56,17.84,17.42,128126,17.972,18.0432,
12/29/2023,38943466,17.2741,17.52,17.17,17.64,17.1,142440,17.828,18.0426,
1/2/2024,41626684,16.6978,16.95,16.58,16.95,16.5,187621,17.6435,18.033,
1/3/2024,46865204,16.1527,16.12,16.09,16.38,16.01,189365,17.528,18.0326,
1/4/2024,39937698,16.3396,16.05,16.25,16.58,15.95,144456,17.4255,18.0336,
1/5/2024,57700013,15.9511,15.7,15.98,16.1279,15.664,204767,17.368,18.0204,
1/8/2024,49089953,16.6373,16.22,16.67,16.89,16.14,168576,17.3405,18.042,
1/9/2024,35794473,16.4657,16.51,16.39,16.63,16.28,130607,17.2715,18.064,
1/10/2024,41254398,16.7931,16.5,16.79,17.0299,16.4,136738,17.2225,18.0984,
1/11/2024,39552365,16.5448,16.81,16.68,16.93,16.17,149790,17.1815,18.1382,
1/12/2024,33952550,16.7781,16.68,16.76,17.06,16.62,118030,17.126,18.1774,
1/16/2024,32659260,16.5136,16.59,16.53,16.74,16.29,125237,17.042,18.2096,
1/17/2024,30832775,16.2616,16.26,16.39,16.41,16.05,115195,16.9515,18.178,
1/18/2024,35239739,16.3438,16.75,16.4,16.81,16.1,126737,16.8795,18.1282,
1/19/2024,40690625,16.4627,16.57,16.78,16.78,16.15,129723,16.821,18.093,
1/22/2024,85573913,17.8303,17.46,17.6,18.3503,17.43,292919,16.8385,18.069,
1/23/2024,37794300,17.4291,17.64,17.33,17.73,17.2,133647,16.8255,18.0458,
1/24/2024,42710696,17.1144,17.51,16.75,17.65,16.735,143190,16.7925,18.0154,
1/25/2024,44589040,16.6106,16.92,16.46,17,16.31,158376,16.7315,17.9512,
1/26/2024,28612154,16.4748,16.4,16.35,16.75,16.34,110994,16.6755,17.884,
1/29/2024,35987779,16.8118,16.45,17.09,17.11,16.43,127402,16.652,17.827,
1/30/2024,36388182,16.8796,17.04,16.74,17.24,16.66,132795,16.6305,17.7628,
1/31/2024,43582546,16.3343,16.41,16.09,16.76,16.07,159111,16.606,17.6892,17.1234
2/1/2024,40454381,16.2675,16.21,16.33,16.4868,16.03,147322,16.618,17.606,17.1354
2/2/2024,57672675,16.7001,16.34,17.02,17.02,16.145,188947,16.6565,17.5196,17.1477
2/5/2024,167698349,17.5648,17.56,16.72,17.87,16.48,572108,16.6935,17.458,17.159
2/6/2024,421271485,21.1331,20.3,21.87,22.18,19.76,1303306,16.9535,17.5016,17.2217
2/7/2024,254911069,23.1897,21.6,23.6,23.87,21.38,814915,17.314,17.5896,17.2994
2/8/2024,212671149,24.3747,23.96,24.51,25.06,23.32,644219,17.7,17.6982,17.3912
2/9/2024,149061975,24.3486,25.04,24.38,25.11,23.57,494144,18.085,17.7916,17.4804
2/12/2024,108173046,24.8157,23.91,25.05,25.525,23.82,360743,18.4995,17.8958,17.5794
2/13/2024,102293322,24.111,23.53,24.01,24.66,23.31,357663,18.8735,17.975,17.6721
2/14/2024,97227926,24.8807,24.15,25.19,25.5,23.755,327505,19.3135,18.0734,17.784
2/15/2024,70544321,25.205,25.04,25.41,25.46,24.71,259379,19.764,18.2136,17.8968
2/16/2024,65498227,24.7919,24.96,24.44,25.495,24.39,248827,20.147,18.3364,17.999
2/20/2024,93374349,23.2671,23.84,23.4,24,22.715,365494,20.437,18.4618,18.0934
2/21/2024,60411461,22.7136,22.3,22.74,22.9299,22.29,250287,20.7075,18.5722,18.1723
2/22/2024,64458247,23.5522,23.77,23.59,23.95,23.05,270826,21.0495,18.6886,18.2505
2/23/2024,48840765,23.1904,23.53,22.97,24.07,22.82,207110,21.375,18.7926,18.3202
2/26/2024,46499481,23.5897,23.03,23.56,23.88,22.94,187606,21.7355,18.9138,18.397
2/27/2024,64967421,24.2746,23.76,24.53,24.62,23.72,248150,22.1075,19.047,18.4933
2/28/2024,47313982,24.5193,24.52,24.42,24.84,24.245,184087,22.4915,19.1712,18.5802
2/29/2024,62753300,24.8647,24.81,25.08,25.2928,24.36,218356,22.941,19.3088,18.6729
3/1/2024,64794407,24.9413,25.3,24.93,25.69,24.535,273827,23.371,19.4506,18.7561
3/4/2024,64320031,24.0442,24.4,24.04,24.58,23.53,288109,23.722,19.5724,18.8204
3/5/2024,49542272,23.8119,23.96,23.81,24.4092,23.43,212760,24.0765,19.7036,18.8805
3/6/2024,207386942,25.8796,25.75,26.16,26.75,24.53,777182,24.291,19.875,18.9629
3/7/2024,117519319,26.9236,27.01,26.46,27.5,26.38,457320,24.434,20.056,19.0481
3/8/2024,84256124,26.5093,27.19,26.04,27.28,25.81,341267,24.5105,20.2232,19.1349
3/11/2024,60829269,25.9243,25.89,25.35,26.83,25.29,267027,24.559,20.3808,19.2148
3/12/2024,75202613,24.8122,25.57,24.7,25.64,24.35,318189,24.5415,20.5236,19.2834
3/13/2024,59712992,25.0266,24.7,25,25.44,24.6,222619,24.591,20.6802,19.3614
3/14/2024,49214784,24.4838,24.83,24.43,24.97,24.14,209095,24.553,20.8372,19.4351
3/15/2024,61420999,23.6963,23.85,23.49,24.1,23.42,257768,24.457,20.9852,19.5089
3/18/2024,44083043,23.8248,23.77,24,24.18,23.32,190406,24.435,21.1402,19.5869
3/19/2024,43247249,23.4573,23.5,23.8,23.83,22.92,188965,24.455,21.2966,19.6585
3/20/2024,40273774,24.2183,23.77,24.57,24.65,23.67,171105,24.5465,21.4546,19.7483
3/21/2024,37099608,24.8492,25.3,24.49,25.33,24.44,169997,24.5915,21.6166,19.8403
3/22/2024,25453029,24.1926,24.2,24.18,24.475,24.02,124633,24.652,21.7644,19.9314
3/25/2024,29255903,24.418,24.12,24.51,24.62,24.05,136473,24.6995,21.921,20.0296
3/26/2024,43610464,24.9988,24.76,24.89,25.47,24.4702,187153,24.7175,22.0836,20.1305
3/27/2024,38600086,24.5911,25,24.51,25.48,24.26,174823,24.722,22.2432,20.2264
3/28/2024,70008165,23.3216,24.17,23.01,24.28,22.94,331412,24.6185,22.3756,20.2768
4/1/2024,41000029,22.7313,22.98,22.86,23.21,22.4,224234,24.515,22.5048,20.3165
4/2/2024,39770573,22.2648,22,22.72,22.79,21.72,198392,24.449,22.6236,20.3583
4/3/2024,30357412,22.7471,22.44,22.7,23.01,22.38,143068,24.3935,22.7256,20.3973
4/4/2024,64995295,23.1265,23.82,22.48,24.1,22.4,264135,24.2095,22.8286,20.4372
4/5/2024,38716824,22.9504,22.42,22.96,23.32,22.3065,173942,24.0345,22.9528,20.4841
4/8/2024,25022708,23.0171,23.08,23,23.2,22.67,122774,23.8825,23.0836,20.5174
4/9/2024,27724525,22.7567,23.01,22.81,23.0868,22.46,134831,23.7555,23.2128,20.5484
4/10/2024,28642932,22.466,22.22,22.42,22.71,22.01,154904,23.6415,23.3194,20.5732
4/11/2024,26399380,22.6507,22.65,22.84,22.91,22.25,129642,23.5335,23.4414,20.6021
4/12/2024,36764458,22.744,22.7,22.67,23.2,22.41,160189,23.4455,23.573,20.6311
4/15/2024,38182078,22.3624,22.79,21.9,23.13,21.83,192520,23.366,23.6844,20.6452
4/16/2024,33869201,21.6866,21.59,21.88,21.99,21.27,163188,23.26,23.7816,20.6506
4/17/2024,30139797,21.5628,22.01,21.31,22.11,21.22,149546,23.1355,23.8734,20.6657
4/18/2024,34550542,21.1157,21.25,21.13,21.43,20.7,156743,22.9635,23.8586,20.6801
4/19/2024,39632591,20.7037,20.98,20.47,21.43,20.33,193851,22.7625,23.796,20.6928
4/22/2024,31894517,20.741,20.72,20.97,21.08,20.36,145603,22.602,23.7252,20.7117
4/23/2024,36304634,21.6974,21.25,21.64,22.06,21.23,164009,22.4585,23.6704,20.731
4/24/2024,34426476,21.7169,22.05,21.59,22.25,21.3,151065,22.2935,23.6012,20.7485
4/25/2024,26226705,21.4008,20.82,21.71,21.7399,20.66,136763,22.1535,23.5552,20.7651
4/26/2024,33119766,22.4003,22.05,22.52,22.67,21.91,149767,22.129,23.5018,20.7876
4/29/2024,30330698,22.7506,22.75,22.83,23.09,22.545,149663,22.1275,23.4502,20.8319
4/30/2024,30511879,22.3001,22.77,21.97,22.87,21.95,148560,22.09,23.4008,20.8686
5/1/2024,34812852,22.1689,21.93,22.12,22.83,21.63,164603,22.061,23.3752,20.9185
